policy,t,price,reward_sum,a0,a1,a2,a3,a4,a5,r0,r1,r2,r3,r4,r5,soc0,soc1,soc2,soc3,soc4,soc5,net0,net1,net2,net3,net4,net5,reward_a,reward_b,fallback_a,fallback_b
llm_anthropic,13,0.20999999344348907,-3.1570486986774218,0.0,0.0,0.0,0.0,0.0,0.0,-0.5996632833498268,-1.1091057998914184,-0.35117663739701044,-0.3519254629162827,-0.1542079419190272,-0.5909695732038562,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.14119477570056915,0.1405913382768631,0.14072100818157196,0.5603666305541992,1.0367833375930786,0.32831668853759766,0.30838334560394287,0.13519999384880066,0.5180667042732239,-2.0599457206382557,-1.0971029780391661,True,True
llm_anthropic,14,0.20999999344348907,-5.31885251546145,0.0,0.0,0.0,0.0,0.0,0.0,-2.7705043877588693,-0.11287717050715185,-0.3786149885756487,-0.1374947275899685,-0.4743338911012267,-1.4450273499285853,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.14119477570056915,0.1405913382768631,0.14072100818157196,2.5889499187469482,0.10551668703556061,-0.4069499969482422,-0.16010001301765442,0.4158666431903839,1.2667666673660278,-3.2619965468416696,-2.0568559686197805,True,True
llm_anthropic,15,0.20999999344348907,-6.62359319137205,0.0,0.0,0.0,0.0,0.0,0.0,-2.406037339800534,-0.8438952798365609,-0.09851270883949659,-0.42011180614293764,-1.1570158596394648,-1.6980201971130562,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.14119477570056915,0.1405913382768631,0.14072100818157196,2.2483668327331543,0.7888666391372681,0.09209999442100525,0.3681333065032959,1.0144000053405762,1.4885499477386475,-3.3484453284765916,-3.2751478628954587,True,True
llm_anthropic,16,0.5,-8.791356912402847,0.0,0.0,0.0,0.0,0.0,0.0,-1.7664402263902268,-2.1481425211926037,-0.28214997306441614,-1.5068335813997003,-0.9069031787135948,-2.1808874316423044,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.14119477570056915,0.1405913382768631,0.14072100818157196,1.6506832838058472,2.0080666542053223,0.26378333568573,1.3203999996185303,0.795116662979126,1.9118499755859375,-4.196732720647247,-4.594624191755599,False,False
llm_anthropic,17,0.5,-4.45820313823063,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.3506604450030082,-1.8582028783287328,-0.26328887008988777,-0.26656050454353414,-0.022960015438632603,-0.6965304248268342,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.006309974007308483,0.006688675377517939,0.006605942267924547,1.2621500492095947,1.7370333671569824,0.24615000188350677,0.26488906145095825,-0.02311462163925171,0.6919593811035156,-3.472152193421629,-0.986050944809001,False,False
llm_anthropic,18,0.5,-5.430995270592559,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.9613126501028706,-1.182847723765292,-0.28854990116851886,-1.3226724863052368,-0.7171412706375122,-0.9584712386131287,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.0,0.0,0.0,0.8983166813850403,1.1057167053222656,0.2697666585445404,1.3226724863052368,0.7171412706375122,0.9584712386131287,-2.4327102750366816,-2.9982849955558777,False,False
llm_anthropic,19,0.5,-6.76533325820405,0.0,0.0,0.0,0.0,0.0,0.0,-0.9452964207204708,-2.0019781738146296,-0.23747518068822138,-1.3639500141143799,-0.3203500807285309,-1.8962833881378174,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.0,0.0,0.0,0.8833500146865845,1.8714333772659302,0.22201666235923767,1.3639500141143799,0.3203500807285309,1.8962833881378174,-3.184749775223322,-3.580583482980728,False,False
llm_anthropic,20,0.5,-7.332219100483729,0.0,0.0,0.0,0.0,0.0,0.0,-0.9218963038594481,-1.357752872954146,-0.2596699574302058,-1.3306000232696533,-0.8614000082015991,-2.6008999347686768,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.0,0.0,0.0,0.8614833354949951,1.2692166566848755,0.24276666343212128,1.3306000232696533,0.8614000082015991,2.6008999347686768,-2.5393191342438,-4.792899966239929,False,False
llm_anthropic,21,0.20999999344348907,-9.277354500061238,0.0,0.0,0.0,0.1,0.1,0.1,-0.664548661170171,-2.4042957111747114,-0.2940050152888618,-1.5117013158640855,-1.4615601575728938,-2.941243638990514,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.6209999918937683,2.247516632080078,0.27486667037010193,1.4120166301727295,1.3655667304992676,2.7479000091552734,-3.3628493876337444,-5.914505112427493,True,False
llm_anthropic,22,0.20999999344348907,-7.725431789432119,0.0,0.0,0.0,0.0,0.0,0.0,-0.6130755734560562,-1.9573693184122547,-0.2624331693519055,-1.3851567640424536,-1.1110026162685882,-2.396394347900861,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.5728999972343445,1.8297333717346191,0.24535000324249268,1.2938166856765747,1.038033366203308,2.2388665676116943,-2.8328780612202165,-4.892553728211903,True,True
llm_anthropic,23,0.20999999344348907,-6.853945257546942,0.0,0.0,0.0,0.0,0.0,0.0,-0.6555596362262133,-1.9022054802510748,-0.23642338618118153,-0.9932823886196336,-1.2011392728413517,-1.865335093427487,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.6126000285148621,1.778166651725769,0.22103333473205566,0.9277833104133606,1.122249960899353,1.742716670036316,-2.7941885026584696,-4.059756754888472,True,True
llm_anthropic,24,0.20999999344348907,-8.526066783829243,0.0,0.0,0.0,0.0,0.0,0.0,-0.6533123162057031,-2.254378177812125,-0.31102993274142454,-1.3867537375944625,-1.8361190110739676,-2.0844736084015603,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.6104999780654907,2.107374906539917,0.2907833456993103,1.2953083515167236,1.7155250310897827,1.947450041770935,-3.2187204267592526,-5.30734635706999,True,True
llm_anthropic,25,0.20999999344348907,-8.274702815970429,0.0,0.0,0.0,0.0,0.0,0.0,-1.6615500263377783,-1.0243989006339387,-0.2362807667350686,-1.0454561897008303,-1.5835202365885914,-2.7234966959742213,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.5526666641235352,0.9575999975204468,0.22089999914169312,0.9765166640281677,1.479516625404358,2.544466733932495,-2.9222296937067855,-5.352473122263643,True,True
llm_anthropic,26,0.20999999344348907,-8.592919668588467,0.0,0.0,0.0,0.0,0.0,0.0,-2.812970590863209,-1.6722969192531405,-0.26724649596474026,-0.694692811760131,-1.5607587085153654,-1.5849541422318802,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,2.6286332607269287,1.563249945640564,0.24985000491142273,0.6488833427429199,1.4582500457763672,1.4807666540145874,-4.75251400608109,-3.8404056625073766,True,True
llm_anthropic,27,0.20999999344348907,-5.491023760157317,0.0,0.0,0.0,0.0,0.0,0.0,-0.6125583447770815,-0.7475815722621544,-0.2687617877329518,-0.8058564905222321,-0.9856887916956851,-2.070576773167212,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.5724166631698608,0.6988333463668823,0.2512666583061218,0.7527166604995728,0.9209499955177307,1.9344667196273804,-1.6289017047721877,-3.862122055385129,True,True
llm_anthropic,28,0.20999999344348907,-7.6833706745116075,0.0,0.0,0.0,0.0,0.0,0.0,-0.6698457742670776,-1.668641927458605,-0.2847349106784747,-0.9651257271440312,-1.446254813959447,-2.648767521003972,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.6259499788284302,1.559833288192749,0.2662000060081482,0.9014833569526672,1.351266622543335,2.4746499061584473,-2.6232226124041573,-5.06014806210745,True,True
llm_anthropic,29,0.20999999344348907,-5.755552539220816,0.0,0.0,0.0,0.0,0.0,0.0,-0.6521173769934805,-1.6331438350713725,-0.26683647302651325,-0.5829402705374713,-1.1044916125011213,-1.516022971090858,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.6093833446502686,1.5266499519348145,0.249466672539711,0.5444999933242798,1.0319499969482422,1.416366696357727,-2.552097685091366,-3.2034548541294505,False,True
llm_anthropic,30,0.20999999344348907,-7.016935199147293,0.0,0.0,0.0,0.0,0.0,0.0,-1.7666008358135414,-0.7990190046723793,-0.26549943962724754,-1.162294018997219,-1.123649894363279,-1.8998720056736262,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.6508333683013916,0.746916651725769,0.2482166737318039,1.0856499671936035,1.0498499870300293,1.774983286857605,-2.8311192801131684,-4.185815919034124,True,True
llm_anthropic,31,0.20999999344348907,-8.941723900708881,0.0,0.0,0.0,0.0,0.0,0.0,-1.4354679611200076,-1.6722077793325383,-0.20404931382918767,-1.3425826717948706,-1.5069941564672895,-2.7804220181649875,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.3414000272750854,1.563166618347168,0.19076666235923767,1.2540500164031982,1.4080166816711426,2.5976500511169434,-3.311725054281734,-5.6299988464271475,True,False
llm_anthropic,32,0.20999999344348907,-8.055212713270535,0.0,0.0,0.0,0.0,0.0,0.0,-1.3337523166665939,-0.799749977526302,-0.3384836979573036,-0.7047207029854166,-1.0466777624465768,-3.831828255688343,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.2463499307632446,0.7475999593734741,0.31644999980926514,0.6582499742507935,0.9779332876205444,3.579941749572754,-2.4719859921501994,-5.583226721120337,True,False
llm_anthropic,33,0.20999999344348907,-8.037342078844706,0.0,0.0,0.0,0.0,0.0,0.0,-1.6758896795915739,-1.3925912789189532,-0.023243800392537192,-1.0614615964514629,-0.9525275328395164,-2.9316281906506614,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.5660666227340698,1.3017833232879639,-0.02498333342373371,0.9914666414260864,0.8899667263031006,2.7389166355133057,-3.091724758903064,-4.945617319941641,True,False
llm_anthropic,34,0.20999999344348907,-8.658893257343623,0.0,0.0,0.0,0.0,0.0,0.0,-1.9572439661499352,-1.5607214115672718,-0.007753096509943311,-1.2581125597429095,-0.8764829105128205,-2.998579312860743,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.8289834260940552,1.4589500427246094,-0.008333327248692513,1.1751500368118286,0.8189166188240051,2.801466703414917,-3.5257184742271503,-5.133174783116473,True,True
llm_anthropic,35,0.20999999344348907,-11.150877126045827,0.0,0.0,0.0,0.0,0.0,0.0,-2.603600452795945,-2.580573921200653,-0.01287117489677806,-1.4930194181963303,-1.2488566078142602,-3.2119555511418607,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,2.4329833984375,2.4123001098632812,0.012033321894705296,1.3945666551589966,1.1668332815170288,3.000816583633423,-5.197045548893376,-5.953831577152451,True,True
llm_anthropic,36,0.20999999344348907,-8.894441682181348,0.0,0.0,0.0,0.0,0.0,0.0,-2.047901415805409,-1.640275666344161,-0.32119139295132215,-1.3248999514577857,-0.9892564405237683,-2.5709168150989026,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.913699984550476,1.533316731452942,0.3002833425998688,1.2375333309173584,0.9242833256721497,2.401916742324829,-4.009368475100892,-4.885073207080456,True,False
llm_anthropic,37,0.20999999344348907,-9.387245359589699,0.0,0.0,0.0,0.0,0.0,0.0,-2.175620861257933,-1.468954094993423,-0.3270030238095567,-1.4109224958830096,-1.3254362753938196,-2.679308608251958,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,2.0330498218536377,1.3731666803359985,0.3057166635990143,1.3178833723068237,1.2383832931518555,2.503183364868164,-3.9715779800609123,-5.415667379528787,True,True
llm_anthropic,38,0.20999999344348907,-9.687262980205492,0.0,0.0,0.0,0.0,0.0,0.0,-1.6935824851025778,-2.660966142241172,-0.10248817808380856,-1.148483318207357,-0.9747717505567786,-3.1069711060137983,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.5825999975204468,2.487450122833252,0.09581667929887772,1.0727499723434448,0.9107499718666077,2.902733325958252,-4.457036805427558,-5.230226174777934,True,True
llm_anthropic,39,0.20999999344348907,-7.407472162791437,0.0,0.0,0.0,0.0,0.0,0.0,-0.8320948424727916,-1.3609800186347751,-0.31953344985960697,-1.2227293791723337,-1.406912560766247,-2.265221911885682,0.07012668251991272,0.06975658237934113,0.06962773948907852,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.77756667137146,1.2722333669662476,0.29873332381248474,1.1421000957489014,1.314508318901062,2.116316795349121,-2.512608310967174,-4.894863851824263,True,True
llm_anthropic,40,0.5,-5.574849472290163,-1.0,-1.0,-1.0,0.0,0.0,0.0,-0.3622611133647913,-0.8794400833029943,-0.15345547829955392,-1.279381674532564,-1.0331742333224438,-1.8671368894678153,0.0034285227302461863,0.003673551371321082,0.0037613220047205687,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.36102333664894104,0.876221239566803,-0.15403485298156738,1.195016622543335,0.965316653251648,1.7444000244140625,-1.3951566749673394,-4.179692797322823,False,False
llm_anthropic,41,0.5,-8.196055885450487,-1.0,-1.0,-1.0,0.0,0.0,0.0,-0.7354373931884766,-1.369285225868225,-0.21761098504066467,-1.2543832251178593,-1.143878521909536,-3.475460534325725,0.0,0.0,0.0,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.7354373931884766,1.369285225868225,0.21761098504066467,1.1716666221618652,1.068750023841858,3.246999979019165,-2.3223336040973663,-5.87372228135312,False,False
llm_anthropic,42,0.5,-14.999488073448758,0.0,0.0,0.0,0.0,0.0,0.0,-1.8251999616622925,-5.3222832679748535,-0.2246166616678238,-1.2984205397560586,-1.8093527136203011,-4.519614928767428,0.0,0.0,0.0,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.8251999616622925,5.3222832679748535,0.2246166616678238,1.2128000259399414,1.690516710281372,4.2225165367126465,-7.37209989130497,-7.627388182143788,False,False
llm_anthropic,43,0.5,-11.781021051850331,0.0,0.0,0.0,0.0,0.0,0.0,-1.0843666791915894,-2.8702499866485596,-0.2257833331823349,-1.2463002136143881,-2.0440684601608607,-4.310252379052599,0.0,0.0,0.0,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.0843666791915894,2.8702499866485596,0.2257833331823349,1.164116621017456,1.9098166227340698,4.02691650390625,-4.180399999022484,-7.600621052827848,False,False
llm_anthropic,44,0.5,-13.063209246201813,0.0,0.0,0.0,0.0,0.0,0.0,-1.3543000221252441,-2.712933301925659,-0.24568332731723785,-1.4108510257967692,-1.8070159176727172,-5.532425651364186,0.0,0.0,0.0,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.3543000221252441,2.712933301925659,0.24568332731723785,1.3178166151046753,1.6883333921432495,5.168749809265137,-4.312916651368141,-8.750292594833672,False,False
llm_anthropic,45,0.20999999344348907,-10.466594282345532,0.0,0.0,0.0,0.0,0.0,0.0,-1.38100004196167,-1.0478166341781616,-0.36890000104904175,-1.6009891498544135,-1.8169339354826812,-4.250954519819565,0.0,0.0,0.0,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.38100004196167,1.0478166341781616,0.36890000104904175,1.4954166412353516,1.69760000705719,3.9715166091918945,-2.7977166771888733,-7.66887760515666,True,True
llm_anthropic,46,0.20999999344348907,-7.498902970543283,0.0,0.0,0.0,0.0,0.0,0.0,-0.7490166425704956,-0.8832333087921143,-0.20501667261123657,-1.3041838364604157,-1.813740888505655,-2.543711621603366,0.0,0.0,0.0,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.7490166425704956,0.8832333087921143,0.20501667261123657,1.2181832790374756,1.694616675376892,2.376499891281128,-1.8372666239738464,-5.661636346569437,True,True
llm_anthropic,47,0.20999999344348907,-8.915952900466388,0.0,0.0,0.0,0.0,0.0,0.0,-0.7445889115333557,-0.8877500295639038,-0.3886833190917969,-1.7998347552940537,-2.3299086833060123,-2.765187201677266,0.0,0.0,0.0,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.7445889115333557,0.8877500295639038,0.3886833190917969,1.681149959564209,2.1768832206726074,2.583416700363159,-2.0210222601890564,-6.894930640277332,True,True
llm_anthropic,48,0.20999999344348907,-10.352955404706783,0.15,0.15,0.15,0.0,0.0,0.0,-1.6513302452834733,-1.8411406195038502,-1.0926679057311306,-1.3679558286617208,-2.0402868442673068,-2.3595739612593025,0.10566575080156326,0.10514847934246063,0.10496988147497177,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.4935166835784912,1.6659667491912842,0.9888666868209839,1.277750015258789,1.9062833786010742,2.2044665813446045,-4.585138770518454,-5.76781663418833,False,True
llm_anthropic,49,0.20999999344348907,-10.27613505367809,0.1,0.1,0.1,0.0,0.0,0.0,-1.466252376698229,-1.6207814295613616,-0.8554594184473814,-1.8426764774895759,-1.7628126440696343,-2.7281527074119083,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.2470333576202393,1.379499912261963,0.7282999753952026,1.7211666107177734,1.6470333337783813,2.548816680908203,-3.942493224706972,-6.3336418289711185,False,True
llm_anthropic,50,0.20999999344348907,-10.04488607398628,0.0,0.0,0.0,0.0,0.0,0.0,-0.9149232789408348,-1.0422387199781866,-0.43624555485779126,-1.8715113390335372,-2.604439528564301,-3.1755276526116294,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.7781333327293396,0.8870833516120911,0.37139999866485596,1.7481000423431396,2.4333832263946533,2.966783285140991,-2.3934075537768127,-7.6514785202094675,True,True
llm_anthropic,51,0.20999999344348907,-8.567749918296169,0.0,0.0,0.0,0.0,0.0,0.0,-0.8754754147955257,-0.9672014403627713,-0.26516541209249667,-1.972718469031439,-1.9598005233915927,-2.5273886586223426,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.7445833086967468,0.8232166767120361,0.22574999928474426,1.8426333665847778,1.8310832977294922,2.3612499237060547,-2.1078422672507937,-6.459907651045374,True,True
llm_anthropic,52,0.20999999344348907,-8.818191265531087,0.0,0.0,0.0,0.0,0.0,0.0,-0.8299213159642171,-0.9115892364414151,-0.23773855719491266,-1.8239232373607344,-2.270097169361142,-2.7449217492086664,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.705839991569519,0.7758833169937134,0.20239999890327454,1.7036499977111816,2.121000051498413,2.564483404159546,-1.979249109600545,-6.8389421559305426,True,True
llm_anthropic,53,0.20999999344348907,-8.362056767481125,0.0,0.0,0.0,0.0,0.0,0.0,-0.8818834956268109,-0.9892113159323372,-0.26708391901032336,-1.735491895778904,-1.6379805324697099,-2.8504056086630403,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.7500333189964294,0.841949999332428,0.2273833304643631,1.6210500001907349,1.530400037765503,2.6630332469940186,-2.1381787305694715,-6.223878036911654,True,True
llm_anthropic,54,0.20999999344348907,-11.318042580484201,0.0,0.0,0.0,0.0,0.0,0.0,-3.0038556596260406,-1.9871560480791004,-0.266261704260236,-1.4885407962921429,-1.975712298407653,-2.5965160738190285,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,2.5547499656677246,1.691333293914795,0.2266833335161209,1.3903833627700806,1.8459500074386597,2.425833225250244,-5.257273411965377,-6.060769168518824,True,True
llm_anthropic,55,0.20999999344348907,-10.09307527101474,0.0,0.0,0.0,0.0,0.0,0.0,-2.611297844537006,-1.8186551081155926,-0.2182402391793179,-1.6224546797560748,-1.3169096176607544,-2.5055177817659935,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,2.220883369445801,1.5479166507720947,0.1858000010251999,1.5154666900634766,1.2304166555404663,2.3408167362213135,-4.648193191831917,-5.444882079182823,True,True
llm_anthropic,56,0.20999999344348907,-4.696540406546819,0.0,0.0,0.0,0.0,0.0,0.0,-0.4421736383343404,-0.5257700039157385,-0.011170443209532865,-1.3923119406763407,-0.49276411035234613,-1.8323502700585204,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,-0.5364833474159241,0.44749999046325684,-0.013533330522477627,1.3005000352859497,0.4603999853134155,1.7119001150131226,-0.9791140854596118,-3.717426321087207,True,True
llm_anthropic,57,0.20999999344348907,-5.29013575306751,0.0,0.0,0.0,0.0,0.0,0.0,-1.1861445548949412,-0.10422320534976492,-0.533044851815859,-0.24696896700832127,-0.24441995677153572,-2.975334217227088,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,-1.4391332864761353,-0.1263166218996048,-0.645799994468689,0.2306833267211914,0.22836676239967346,2.779749631881714,-1.8234126120605652,-3.466723141006945,True,True
llm_anthropic,58,0.20999999344348907,-4.644425494362501,0.0,0.0,0.0,0.0,0.0,0.0,-1.7857143655423116,-0.4106497309518886,-0.9924638934443095,-0.11723031652780108,-0.028727761339682967,-1.3096394265565081,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,-2.166583299636841,-0.4976999759674072,-1.2024000883102417,0.10949990898370743,-0.030899889767169952,1.2235498428344727,-3.1888279899385097,-1.4555975044239922,True,True
llm_anthropic,59,0.20999999344348907,-5.814646282553783,0.0,0.0,0.0,0.0,0.0,0.0,-1.7423884382486392,-0.6200175439994666,-0.9131564243246117,-0.2646474350247856,-0.13141435000498275,-2.1430220909512965,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,-2.114016532897949,-0.7514499425888062,-1.1063166856765747,-0.2847500443458557,0.12278322130441666,2.002149820327759,-3.2755624065727176,-2.5390838759810648,True,True
llm_anthropic,60,0.20999999344348907,-6.572389748059381,0.0,0.0,0.0,0.0,0.0,0.0,-1.008225598186982,-0.9043452285700084,-1.533006197170593,-0.4658475194542402,-1.2016893028868525,-1.4592759017907042,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,-1.2232666015625,-1.0960499048233032,-1.8572834730148315,-0.5012332797050476,-1.292549967765808,1.3633499145507812,-3.4455770239275836,-3.126812724131797,True,True
llm_anthropic,61,0.20999999344348907,-5.867999633292691,0.0,0.0,0.0,0.0,0.0,0.0,-0.2974559203026237,-0.5628382470721505,-0.21918561607940035,-1.1946261926362576,-0.039975566042508015,-3.553918091159751,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.25298336148262024,0.4790499806404114,-0.26555001735687256,1.1158500909805298,0.03735002130270004,3.3203001022338867,-1.0794797834541745,-4.788519849838517,True,True
llm_anthropic,62,0.20999999344348907,-9.485919924719283,0.0,0.0,0.0,0.0,0.0,0.0,-0.9177059822249571,-2.823590564932431,-0.3105048776292776,-1.640654920092632,-0.016286358924887764,-3.7771772209150978,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.7804999947547913,2.403249979019165,0.2643499970436096,1.5324667692184448,0.015216691419482231,3.528883218765259,-4.051801424786666,-5.434118499932618,True,False
llm_anthropic,63,0.20999999344348907,-10.368516693682048,0.0,0.0,0.0,0.0,0.0,0.0,-1.5275307184084141,-3.648295650716989,-0.2022852893747551,-1.0229914824684987,-0.33778532149890395,-3.629628231214488,0.17579242587089539,0.17490506172180176,0.1745976209640503,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.299149990081787,3.1051833629608154,0.17221666872501373,0.9555333256721497,0.3156000077724457,3.391033411026001,-5.378111658500158,-4.99040503518189,True,True
llm_anthropic,64,0.5,-7.647177801477787,-1.0,-1.0,-1.0,0.0,0.0,0.0,-0.6254469536475216,-0.7113961737351666,-0.7852402101463286,-1.172607535317158,-0.44756197290680366,-3.904924955724809,0.008689980953931808,0.00931538362056017,0.009539217688143253,0.07059738785028458,0.07029566913843155,0.07036050409078598,0.6200586557388306,0.7048304080963135,-0.7928029298782349,1.0952833890914917,0.4181666672229767,3.648233413696289,-2.1220833375290167,-5.52509446394877,False,False
llm_anthropic,65,0.5,-10.113386940938398,0.0,0.0,0.0,0.0,0.0,0.0,-1.8594359467598576,-1.2929498694743167,-0.230747008617171,-1.186221948620167,-1.2925603697528718,-4.251471797714013,0.008689980953931808,0.00931538362056017,0.009539217688143253,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.843416690826416,1.2810167074203491,0.22856666147708893,1.1080000400543213,1.2076666355133057,3.9719998836517334,-3.3831328248513453,-6.7302541160870515,False,False
llm_anthropic,66,0.5,-11.421488322369385,0.0,0.0,0.0,0.0,0.0,0.0,-1.5338644489736253,-1.3903992574421373,-0.23131909052440555,-2.443317463510846,-2.2684382547605146,-3.554149807157856,0.008689980953931808,0.00931538362056017,0.009539217688143253,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.520650029182434,1.3775666952133179,0.22913333773612976,2.2822000980377197,2.119450092315674,3.320516586303711,-3.155582796940168,-8.265905525429217,False,False
llm_anthropic,67,0.5,-10.194832533975706,0.0,0.0,0.0,0.0,0.0,0.0,-1.2311901654645685,-1.9227963112237443,-0.22662472139227258,-2.1683878672634673,-2.271880866185997,-2.373952602445657,0.008689980953931808,0.00931538362056017,0.009539217688143253,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.2205833196640015,1.9050500392913818,0.22448332607746124,2.025399923324585,2.122666597366333,2.217900037765503,-3.3806111980805853,-6.814221335895121,False,False
llm_anthropic,68,0.5,-11.400122566496638,0.0,0.0,0.0,0.0,0.0,0.0,-2.5989906803437,-1.581429030859637,-0.2036408805981751,-2.003337530228328,-2.1567885303027374,-2.8559359141640606,0.008689980953931808,0.00931538362056017,0.009539217688143253,0.07059738785028458,0.07029566913843155,0.07036050409078598,2.5766000747680664,1.5668333768844604,0.20171666145324707,1.871233344078064,2.0151333808898926,2.6682000160217285,-4.3840605918015125,-7.016061974695126,False,False
llm_anthropic,69,0.20999999344348907,-12.0883388157005,0.0,0.0,0.0,0.0,0.0,0.0,-3.9133976297525175,-1.2799297062234254,-0.37888005848181244,-1.9008099903871365,-1.7965448007400244,-2.8187766301155825,0.008689980953931808,0.00931538362056017,0.009539217688143253,0.07059738785028458,0.07029566913843155,0.07036050409078598,3.879683256149292,1.2681167125701904,0.37529999017715454,1.7754666805267334,1.6785500049591064,2.633483409881592,-5.572207394457755,-6.5161314212427435,True,True
llm_anthropic,70,0.20999999344348907,-9.139979890831283,0.0,0.0,0.0,0.0,0.0,0.0,-1.4494034877793571,-1.6200690030168103,-0.25378133474826603,-1.6554290631700441,-2.0139218148046396,-2.147375187312166,0.008689980953931808,0.00931538362056017,0.009539217688143253,0.07059738785028458,0.07029566913843155,0.07036050409078598,1.436916708946228,1.6051167249679565,0.25138333439826965,1.5462666749954224,1.8816499710083008,2.0062167644500732,-3.3232538255444335,-5.81672606528685,True,True
